objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
1.23767E+18,6162,301,3,134,308,3,258.2649761,64.06934696,25.03502,23.14804,21.97555,21.31232,20.76915,1.030884,0.2173998,0.1106584,0.08837053,0.2157695
1.23767E+18,6162,301,3,134,318,3,258.2728129,64.09122343,19.88471,17.66265,16.70019,16.24949,15.89843,0.07111309,0.005972654,0.004293768,0.004152257,0.008639768
1.23767E+18,6162,301,3,134,321,3,258.2657225,64.11711801,18.49716,16.4852,15.5344,15.09496,14.75453,0.02857234,0.003546358,0.002782618,0.002732409,0.00483278
1.23767E+18,6162,301,3,134,322,6,258.2623968,64.12118083,23.60314,22.75297,21.66153,21.27053,21.55975,0.6727035,0.1342513,0.07188207,0.07104086,0.3378623
1.23767E+18,6162,301,3,134,323,6,258.2644582,64.11029201,24.91486,24.05317,22.78821,22.28439,22.37518,1.02591,0.416425,0.208535,0.19022,0.6058022
1.23767E+18,6162,301,3,134,324,6,258.2603575,64.11326028,22.26131,24.3524,23.95476,22.83447,22.09159,0.2331504,0.4434226,0.4385404,0.2573289,0.4654088
1.23767E+18,6162,301,3,134,325,6,258.256419,64.11600668,24.61276,25.01344,23.26889,24.05173,23.55844,1.020142,0.5957228,0.2998737,0.5895287,0.5091141
1.23767E+18,6162,301,3,134,326,6,258.2710097,64.11406322,25.08827,24.80548,23.33325,23.56156,22.73305,0.9433843,0.5738567,0.3171192,0.4908804,0.6325133
1.23767E+18,6162,301,3,134,327,6,258.2614462,64.11216435,24.414,25.21907,23.08209,24.6981,22.30334,1.030165,0.6045755,0.2625837,0.5959392,0.5865206
1.23767E+18,6162,301,3,134,328,6,258.2739114,64.11587605,25.06326,23.65164,24.23979,22.77164,22.14924,0.9928559,0.314456,0.5983365,0.291913,0.566671
1.23767E+18,6162,301,3,134,648,3,258.2527414,64.0809047,21.88819,19.89638,19.00334,18.61003,18.34857,0.2466838,0.01918652,0.01309852,0.01299214,0.03583382
1.23767E+18,6162,301,3,134,655,6,258.2784721,64.07964423,23.58129,20.71143,19.44698,18.80018,18.54643,0.6332971,0.02643636,0.01380899,0.0116436,0.02924185
1.23767E+18,6162,301,3,134,665,6,258.2798573,64.09752177,24.56139,20.86006,19.50979,18.75243,18.44283,0.9417415,0.02926154,0.01434601,0.01132751,0.02714394
1.23767E+18,6162,301,3,134,757,3,258.2444292,64.11578891,21.01374,20.05087,19.27479,18.8737,18.67087,0.1261929,0.02189036,0.01635432,0.01644419,0.04995531
1.23767E+18,6162,301,3,134,758,6,258.2607742,64.08018794,21.97924,20.75241,20.15377,19.94345,19.76755,0.1827123,0.0273082,0.02197464,0.0244365,0.07571144
1.23767E+18,6162,301,3,134,759,6,258.2539576,64.11168582,21.7112,24.66674,24.79772,23.50815,23.3274,0.1657579,0.579922,0.6703804,0.4922684,0.6016306
1.23767E+18,6162,301,3,134,844,3,258.2430332,64.10921041,23.44953,21.1498,20.39531,20.11003,19.94358,0.8219792,0.04642451,0.03439746,0.03779035,0.1266846
1.23767E+18,6162,301,3,134,848,3,258.2585288,64.07514189,23.52021,20.89554,20.02663,19.69074,19.38095,1.040949,0.04447575,0.03030069,0.03207773,0.09353858
1.23767E+18,6162,301,3,134,849,3,258.2481754,64.10213942,22.62585,22.06994,21.42443,20.96935,20.56048,0.4352907,0.1016242,0.08506563,0.07995693,0.2215884
1.23767E+18,6162,301,3,134,861,3,258.2488847,64.11191039,23.37735,22.35825,21.59518,21.46107,21.53217,0.9499547,0.1553099,0.1125725,0.1445494,0.5818706
1.23767E+18,6162,301,3,134,871,6,258.2661055,64.07762797,24.86513,23.06341,22.4375,22.24306,23.17936,0.9862542,0.1837671,0.1485374,0.1746339,0.5900347
1.23767E+18,6162,301,3,134,875,3,258.2698661,64.0750237,26.00952,22.88399,21.2663,20.25293,19.88902,0.5819086,0.1741893,0.06067935,0.03630621,0.1012497
1.23767E+18,6162,301,3,134,879,3,258.2725586,64.07769222,23.02602,21.86782,21.22323,20.94543,20.77195,0.5729789,0.08214083,0.06734904,0.0758307,0.2540665
1.23767E+18,6162,301,3,134,880,3,258.2672126,64.09614796,25.1174,22.57811,21.50544,21.19701,21.20055,1.201171,0.1520082,0.08684468,0.09693925,0.3670504
1.23767E+18,6162,301,3,134,881,6,258.2660953,64.10370457,24.79711,22.76299,21.45466,20.10178,19.4309,0.9319207,0.1332226,0.05961577,0.02757053,0.05791374
1.23767E+18,6162,301,3,134,885,3,258.2771426,64.08859283,22.9962,22.21224,21.9647,21.6013,21.58882,0.4765145,0.09570206,0.1064874,0.1110555,0.4034189
1.23767E+18,6162,301,3,134,886,3,258.2721131,64.10115237,24.16821,22.78658,23.23405,23.33775,22.30501,1.170313,0.1776546,0.3716562,0.5513145,0.7394982
1.23767E+18,6162,301,3,134,887,3,258.270759,64.10604607,23.47982,22.07283,21.03518,20.43725,20.22656,0.714164,0.08760592,0.05071489,0.04295963,0.1384036
1.23767E+18,6162,301,3,134,890,3,258.2808088,64.08362358,23.27564,22.03597,20.06741,19.27635,18.82468,0.6627964,0.09135132,0.02513899,0.01861997,0.04581306
1.23767E+18,6162,301,3,134,892,3,258.2812625,64.08561328,24.46941,22.85528,22.02123,21.31868,22.26727,1.160264,0.1753403,0.122576,0.09460215,0.66188
1.23767E+18,6162,301,3,134,1336,6,258.2476751,64.09906249,24.76001,24.01561,22.68705,21.88829,21.8668,1.004932,0.3846009,0.1847734,0.1282402,0.4455982
1.23767E+18,6162,301,3,134,1338,3,258.2568059,64.08310911,24.92598,23.36385,22.44146,21.73114,21.9766,1.191246,0.283489,0.1800566,0.1497446,0.5871303
1.23767E+18,6162,301,3,134,1342,6,258.2585322,64.09618183,26.06746,23.24123,21.79202,20.42945,19.77847,0.4478026,0.1976172,0.07846769,0.03504383,0.07592592
1.23767E+18,6162,301,3,134,1344,3,258.2653122,64.09300078,22.38005,23.24859,22.32901,21.61798,21.1021,0.3019303,0.2403078,0.1530439,0.1167002,0.2884853
1.23767E+18,6162,301,3,134,1487,3,258.2741653,64.08696354,25.427,23.63301,22.35163,20.73894,19.82094,2.097209,0.7431999,0.3729869,0.1301415,0.2284229
1.23767E+18,6122,301,4,130,64,6,257.992396,64.12444151,23.90409,21.86226,20.51183,19.09065,18.53121,0.793844,0.06346785,0.02752851,0.01390532,0.03404089
1.23767E+18,6122,301,4,130,151,6,258.0880411,64.16975781,15.80764,15.04031,13.64008,13.48234,13.57949,0.006502018,0.005037021,0.002278949,0.001131982,0.005615792
1.23767E+18,6122,301,4,130,152,6,258.084357,64.16584407,24.55033,22.16698,20.58987,19.38439,18.76638,0.9820786,0.08126025,0.02907192,0.01673849,0.04054052
1.23767E+18,6122,301,4,130,153,3,258.0881856,64.16539131,23.18945,21.26414,20.66533,20.34948,20.07318,0.8243778,0.05738472,0.0503705,0.05803112,0.2110007
1.23767E+18,6122,301,4,130,194,6,258.168599,64.16175391,18.7499,17.4767,17.04127,16.87691,16.79654,0.02085773,0.00491587,0.005410979,0.005808685,0.01088936
1.23767E+18,6122,301,4,130,196,6,258.1699284,64.16016754,20.48264,19.76998,19.76188,19.75211,19.55656,0.06152043,0.01422702,0.01669653,0.02115168,0.07696164
1.23767E+18,6122,301,4,130,197,3,258.1730314,64.15918805,23.04421,22.39989,22.34591,21.48231,21.89723,0.5950329,0.1236651,0.1654379,0.1324988,0.7165439
1.23767E+18,6122,301,4,130,198,3,258.1695749,64.15924822,23.76174,23.01763,22.33542,22.00955,21.89734,0.8197135,0.1736806,0.1278631,0.1429184,0.5664993
1.23767E+18,6122,301,4,130,199,3,258.1757995,64.15716455,24.24701,24.36639,22.76806,23.07682,22.1102,1.035505,0.4832018,0.1898573,0.3507283,0.6606876
1.23767E+18,6122,301,4,130,290,6,257.9455761,64.11462772,25.48883,22.47632,20.94658,19.7,18.97302,0.7069267,0.1074518,0.03922445,0.02135096,0.04943823
1.23767E+18,6122,301,4,130,344,3,257.980541,64.14175813,19.89569,18.37229,17.50813,17.08723,16.76655,0.08734739,0.009626696,0.007317014,0.007454473,0.02208765
1.23767E+18,6122,301,4,130,365,3,258.0200114,64.14522574,19.57558,17.76172,16.87982,16.46374,16.15413,0.06203068,0.006529275,0.005018086,0.004956149,0.01245433
1.23767E+18,6122,301,4,130,455,3,258.0828453,64.15825789,24.93626,22.96426,22.51279,21.82345,21.70167,1.11771,0.1811227,0.1663633,0.1389017,0.5547222
1.23767E+18,6122,301,4,130,542,6,258.1775391,64.16077564,21.67866,19.28629,18.40863,18.08363,17.92421,0.1533298,0.0108077,0.008210496,0.008370611,0.02184187
1.23767E+18,6122,301,4,130,546,6,258.1864513,64.15903418,20.01788,17.63954,16.66146,16.29549,16.07127,0.04531208,0.005191002,0.00507562,0.005268817,0.007619443
1.23767E+18,6122,301,4,130,555,6,258.189767,64.17034336,21.88326,19.22093,17.86868,17.11526,16.6807,0.1826412,0.01043449,0.006707465,0.006103856,0.01022536
1.23767E+18,6122,301,4,130,565,6,258.1968355,64.17029039,21.32162,18.61582,17.2682,16.67692,16.3446,0.1163583,0.007672138,0.005701712,0.005590097,0.008605181
1.23767E+18,6122,301,4,130,581,6,257.9573918,64.1081842,22.95258,20.59808,19.1253,18.42493,18.0248,0.4039555,0.02416053,0.01158073,0.00974245,0.02339536
1.23767E+18,6122,301,4,130,583,6,257.9945345,64.13341735,23.41227,20.82206,19.23733,17.5601,16.6231,0.5818993,0.02849455,0.01230622,0.006873443,0.009858305
1.23767E+18,6122,301,4,130,587,3,258.0407372,64.15127545,22.45882,20.04536,19.26616,18.89169,18.6805,0.389793,0.0198981,0.01501969,0.01556687,0.05377562
1.23767E+18,6122,301,4,130,590,6,258.0518149,64.16251181,22.26915,20.31332,18.9196,17.51155,16.76844,0.2387156,0.02009508,0.01042349,0.006740327,0.01064577
1.23767E+18,6122,301,4,130,591,6,258.0566868,64.16420524,25.41915,24.60988,25.2581,22.83994,23.07972,0.7741882,0.5065252,0.5053952,0.2705467,0.716123
1.23767E+18,6122,301,4,130,612,6,258.138088,64.17296585,23.02077,20.38095,19.04557,18.27629,17.82501,0.4548599,0.02091181,0.01106987,0.009059065,0.02034466
1.23767E+18,6122,301,4,130,613,6,258.141961,64.17237034,25.83539,24.02102,22.69665,22.37825,22.75294,0.6249559,0.3871605,0.1776171,0.1980431,0.7862183
1.23767E+18,6122,301,4,130,899,6,257.9689131,64.10470086,23.34129,23.30889,24.53377,24.53384,24.31869,0.5482092,0.2067124,0.510596,0.5359411,0.3361111
1.23767E+18,6122,301,4,130,917,3,257.9758257,64.11452526,22.53598,20.58018,19.72826,19.41844,19.01685,0.4786404,0.03350104,0.02360016,0.02635648,0.08275547
1.23767E+18,6122,301,4,130,924,6,257.969671,64.13802457,23.96335,22.24562,21.52693,21.04986,21.07539,0.807623,0.08609535,0.05956724,0.05786988,0.2800491
1.23767E+18,6122,301,4,130,927,3,257.9809446,64.12194341,21.23583,20.08212,19.68062,19.39095,18.95582,0.1877063,0.0254304,0.02753611,0.03348025,0.09512243
1.23767E+18,6122,301,4,130,928,6,257.9851499,64.12106648,23.24317,23.93951,22.86672,22.77077,22.37485,0.5229074,0.3404134,0.1814582,0.2448904,0.6655402
1.23767E+18,6122,301,4,130,929,6,257.9770179,64.12961572,22.14048,21.63237,21.21507,21.03571,21.07667,0.212633,0.05249408,0.04682586,0.05764902,0.2837889
1.23767E+18,6122,301,4,130,939,3,257.9850698,64.13385075,22.27744,20.14333,19.27604,18.89757,18.70591,0.4208365,0.02604321,0.01835176,0.01929734,0.07093232
1.23767E+18,6122,301,4,130,964,3,257.9981834,64.13972491,21.3949,19.88468,19.21358,18.91006,18.62849,0.253417,0.02603319,0.02166036,0.02466957,0.08415905
1.23767E+18,6122,301,4,130,965,3,257.9950037,64.14061226,22.28097,20.66362,19.89541,19.45448,19.57188,0.5866436,0.05067429,0.04117282,0.04194936,0.2139147
1.23767E+18,6122,301,4,130,966,3,257.9963154,64.14170228,24.22128,22.98862,22.09704,22.03155,21.86081,0.9859766,0.175407,0.1057625,0.1483992,0.5624415
1.23767E+18,6122,301,4,130,992,6,258.0084167,64.14029469,22.23368,22.1525,20.66631,19.15647,18.30206,0.2319386,0.07901206,0.03069919,0.01450697,0.02855919
1.23767E+18,6122,301,4,130,993,3,258.0098992,64.13932004,23.64474,23.74476,22.59819,21.88566,22.14415,0.767719,0.3256428,0.1699108,0.1355574,0.6778234
1.23767E+18,6122,301,4,130,999,6,258.0110104,64.1539071,24.38004,21.6454,20.32301,19.67735,19.28444,0.9753299,0.05327785,0.02420861,0.0205148,0.06250658
1.23767E+18,6122,301,4,130,1003,3,258.0169999,64.1419885,23.7292,22.8011,22.62047,22.77004,22.22405,0.7684977,0.1451423,0.1635495,0.2739216,0.6775675
1.23767E+18,6122,301,4,130,1032,3,258.0301303,64.14928891,23.62628,22.4154,21.80063,21.34087,21.71141,0.7645907,0.1085,0.08651347,0.0858792,0.5304757
1.23767E+18,6122,301,4,130,1055,3,258.0373476,64.16207643,25.46368,22.13549,21.54533,21.21317,22.19176,0.9815496,0.09948339,0.08316937,0.09315583,0.8515151
1.23767E+18,6122,301,4,130,1056,3,258.0384316,64.16051761,23.33041,22.39224,21.86978,21.57208,23.34169,0.7980279,0.1337208,0.1314989,0.1472726,1.004268
1.23767E+18,6122,301,4,130,1145,6,258.0901295,64.16036058,22.69909,22.44045,21.85815,22.16507,23.49906,0.3580666,0.1041467,0.08204768,0.1563038,0.620705
1.23767E+18,6122,301,4,130,1184,3,258.1097958,64.16941395,24.48079,21.36826,20.61418,20.19575,19.97112,1.983878,0.07492614,0.05758762,0.05947746,0.2270807
1.23767E+18,6122,301,4,130,1217,6,258.1208433,64.16610377,23.30945,23.21772,22.09727,21.02883,20.91562,0.5632734,0.1942241,0.09573502,0.05664532,0.2474726
1.23767E+18,6122,301,4,130,1218,3,258.1177189,64.16685064,22.49204,22.24132,21.46206,21.51644,21.40847,0.3534431,0.09990235,0.06870739,0.1056619,0.4592494
1.23767E+18,6122,301,4,130,1223,3,258.1181129,64.1704989,21.51152,20.63384,20.04846,19.82426,19.51239,0.2365384,0.03983976,0.03494015,0.04271432,0.1491363
1.23767E+18,6122,301,4,130,1224,3,258.1217898,64.17054548,22.69372,22.76443,22.21947,21.80895,23.02603,0.3955532,0.1507951,0.1301848,0.1372551,0.846174
1.23767E+18,6122,301,4,130,1225,6,258.1169149,64.1712951,25.39568,24.63998,25.00475,23.07619,20.70663,0.7694552,0.5002401,0.5121461,0.3070118,0.2060818
1.23767E+18,6122,301,4,130,1226,3,258.1186301,64.17279784,24.48583,23.8097,23.42484,22.55439,21.43233,1.064044,0.326201,0.3171654,0.2272591,0.4048761
1.23767E+18,6122,301,4,130,1232,3,258.1286141,64.16350844,21.88354,20.13628,19.66007,19.1048,19.00052,0.2921449,0.02473913,0.0555849,0.02136863,0.08473953
1.23767E+18,6122,301,4,130,1233,3,258.1258245,64.17302634,22.90232,22.11054,21.8217,22.95447,22.88958,0.9029775,0.1619383,0.1895144,0.770702,1.832575
1.23767E+18,6122,301,4,130,1246,6,258.1369245,64.16924918,22.59982,21.16816,20.29411,19.88175,19.64811,0.3217459,0.0366139,0.02360494,0.02330308,0.08356187
1.23767E+18,6122,301,4,130,1247,6,258.1334538,64.16850579,25.83261,24.96157,24.60139,22.581,22.13557,0.5711182,0.5336028,0.514546,0.2061303,0.5917802
1.23767E+18,6122,301,4,130,1307,3,258.1789615,64.16656929,26.25246,22.00607,21.22992,20.74094,20.25341,0.575358,0.09068882,0.06739756,0.06578162,0.2019604
1.23767E+18,6122,301,4,130,1308,3,258.1744417,64.16721571,22.14826,21.37697,20.90313,20.81661,20.6146,0.3554878,0.06389656,0.06290708,0.09532451,0.3465628
1.23767E+18,6122,301,4,130,1310,3,258.1736084,64.17266035,25.93611,24.07042,22.67706,21.35954,20.62536,0.5884391,0.3961845,0.1748221,0.08376708,0.2143271
1.23767E+18,6122,301,4,130,1325,6,258.1879591,64.16201304,22.53131,22.86602,22.61222,22.93315,21.75552,0.3231908,0.1486301,0.1554177,0.2917798,0.5007941
1.23767E+18,6122,301,4,130,1345,3,258.2022677,64.15479929,22.57827,20.53703,19.80363,19.41241,19.07183,0.4655715,0.02960902,0.02334036,0.02443978,0.07997878
1.23767E+18,6122,301,4,130,1450,6,257.9796653,64.11613943,26.53195,23.47503,22.12396,20.81264,20.3229,0.3196933,0.2509353,0.1053068,0.0516577,0.1607412
1.23767E+18,6122,301,4,130,1466,3,257.9913025,64.13604068,24.96408,23.71964,22.3792,21.40014,21.22471,1.305008,0.3993022,0.1775527,0.115415,0.468327
1.23767E+18,6122,301,4,130,1467,3,257.9918511,64.14463583,25.91117,23.2165,22.50996,22.13511,20.88489,0.6216348,0.2246332,0.1664227,0.1805461,0.292987
1.23767E+18,6122,301,4,130,1468,6,257.9945093,64.14721513,23.68908,23.91712,22.24101,21.61263,21.02681,0.6940264,0.3297842,0.1069722,0.09187772,0.2692719
1.23767E+18,6122,301,4,130,1501,3,258.0391496,64.15656639,22.84728,22.51398,20.9108,20.54083,20.04253,0.7926021,0.2123337,0.07700666,0.08596967,0.2588941
1.23767E+18,6122,301,4,130,1538,6,258.0941639,64.16432776,24.13122,23.6909,21.76677,20.85847,20.64751,0.9228491,0.2859053,0.07381514,0.05019856,0.1995467
1.23767E+18,6122,301,4,130,1594,3,258.1894011,64.16671671,25.06583,24.4732,22.91118,22.52904,21.82718,1.014361,0.5017945,0.2116295,0.2279904,0.5518135
1.23767E+18,6122,301,4,130,1595,3,258.1940645,64.15913447,24.87385,23.85441,22.41793,21.56833,21.48205,1.128161,0.3596855,0.1477014,0.1054383,0.4615907
1.23767E+18,6122,301,4,130,1600,3,258.1977984,64.16797106,23.38777,23.36532,22.08271,21.84419,22.87588,1.031552,0.3641304,0.2448923,0.2169096,1.338729
1.23767E+18,6122,301,4,130,1667,3,257.9903035,64.12890027,26.0243,23.49193,23.03138,22.18151,22.24661,0.5461422,0.2683975,0.2439916,0.1777457,0.722003
1.23767E+18,6122,301,4,130,1668,3,257.9886886,64.14717938,23.27288,23.41511,23.06202,21.82742,21.40411,0.6632169,0.2733749,0.2789848,0.1459658,0.4652913
1.23767E+18,6122,301,4,130,1687,6,258.0601038,64.15395363,23.94012,25.59726,23.63082,22.343,21.79586,0.8075909,0.4893886,0.3251871,0.1702623,0.4901701
1.23767E+18,6122,301,4,130,1696,6,258.0959226,64.16665444,26.00835,24.71313,23.97995,20.96117,19.84375,0.5388839,0.5551735,0.4644457,0.05980475,0.1083092
1.23767E+18,6122,301,4,130,1712,6,258.1385211,64.16606282,26.38654,25.43149,25.1058,21.86701,21.86233,0.3752104,0.5356936,0.5345935,0.1203278,0.5332971
1.23767E+18,6122,301,4,130,1716,6,258.1595108,64.16089985,25.35435,23.68419,23.16375,22.32655,21.20381,0.8528816,0.3003504,0.2602211,0.1900042,0.3462412
1.23767E+18,6122,301,4,131,11,6,258.2516481,64.14137857,14.06628,11.42715,11.17008,11.1293,12.77769,0.006413009,0.000988319,0.000895224,0.000934866,0.01516947
1.23767E+18,6122,301,4,131,13,6,258.2480439,64.14129632,24.63464,21.40398,24.80202,24.3618,22.82689,1.354162,0.08608264,0.7598714,0.7018037,0.8210067
1.23767E+18,6122,301,4,131,14,3,258.2468291,64.13998604,22.83972,16.44651,16.39975,15.64608,24.46863,4.17583,0.009088565,0.01070882,0.007623778,3.841799
1.23767E+18,6122,301,4,131,15,3,258.2562095,64.14266757,23.63433,16.33894,16.04889,15.47192,22.21479,7.14606,0.01417288,0.007516485,0.009021531,7.214944
1.23767E+18,6122,301,4,131,16,6,258.2547938,64.14696397,22.923,25.11431,21.03031,20.44275,19.66269,0.4348688,0.5852897,0.04387827,0.03818461,0.08837015
1.23767E+18,6122,301,4,131,17,6,258.2571679,64.14284905,21.62324,25.11422,24.80206,24.36191,21.47136,0.4786435,2.435872,2.756623,2.824472,1.557556
1.23767E+18,6122,301,4,131,21,6,258.2460473,64.14503298,24.63461,23.50705,22.88818,22.93295,22.82689,1.042439,0.2674579,0.2038385,0.2982525,0.7570599
1.23767E+18,6122,301,4,131,23,6,258.2447351,64.13933146,23.39968,25.11437,24.80202,24.3618,21.205,0.6801684,0.6812876,0.6497061,0.6367944,0.3495004
1.23767E+18,6122,301,4,131,24,6,258.2591673,64.14355162,24.37925,25.11438,24.80202,24.3618,21.00478,1.070639,0.6573555,0.6382138,0.6250244,0.2930706
1.23767E+18,6122,301,4,131,25,3,258.2419355,64.14804311,26.8747,22.43723,26.42339,23.47766,22.30829,0.483275,0.1864909,0.5171325,0.9498513,1.38165
1.23767E+18,6122,301,4,131,26,3,258.248531,64.14786272,23.34724,25.51813,25.26875,22.49013,22.09426,0.9414479,0.8120217,0.8861763,0.3463557,1.067195
1.23767E+18,6122,301,4,131,156,6,258.2255801,64.15273927,25.29903,20.11712,18.71447,17.93872,17.47774,0.818011,0.01757741,0.009459652,0.007902024,0.01618173
1.23767E+18,6122,301,4,131,445,3,258.2767186,64.12828938,22.25953,19.70045,18.93537,18.57359,18.3551,0.490516,0.02022613,0.01578592,0.01644905,0.05784194
1.23767E+18,6122,301,4,131,446,3,258.2728689,64.12862475,22.75984,21.16995,20.32761,20.08797,19.95728,0.6558485,0.05751404,0.04078874,0.04877661,0.2017175
1.23767E+18,6122,301,4,131,447,3,258.2782931,64.12705148,22.09945,21.50622,20.41418,20.13014,20.09672,0.395198,0.08173549,0.05138546,0.06243596,0.2539343
1.23767E+18,6122,301,4,131,539,3,258.2266957,64.16327006,23.45157,25.03513,22.3286,21.20914,20.6111,0.8724528,0.7441725,0.1700119,0.09504472,0.2740209
1.23767E+18,6122,301,4,131,625,6,258.2093904,64.15378401,23.04445,22.40869,20.98053,20.11343,19.64097,0.4541602,0.09715833,0.03878737,0.02726387,0.08283602
1.23767E+18,6122,301,4,131,631,3,258.2092167,64.16654046,21.89858,20.58687,19.70536,19.3698,19.26939,0.3259046,0.03753286,0.0262206,0.02863955,0.1197179
1.23767E+18,6122,301,4,131,632,6,258.211323,64.16691571,23.60785,25.00145,24.60381,22.64973,23.30184,0.6924683,0.5350059,0.5255153,0.2163875,0.6415171
1.23767E+18,6122,301,4,131,647,6,258.219669,64.16219717,23.33424,20.79458,19.70956,19.27456,19.00353,0.56748,0.02760407,0.01611902,0.01544103,0.04887589
1.23767E+18,6122,301,4,131,703,3,258.2709689,64.12513494,26.34426,22.90725,23.79075,24.00294,21.46961,0.5014148,0.1791182,0.4907677,0.6920254,0.505933
1.23767E+18,6122,301,4,131,735,6,258.2869171,64.12944932,25.7635,23.24998,22.46176,21.81734,21.52088,0.6100336,0.1941939,0.1291776,0.1071769,0.4001853
1.23767E+18,6122,301,4,131,736,6,258.2844764,64.13724729,23.90157,22.67807,21.09299,19.74648,19.05218,0.8288746,0.1212572,0.04249223,0.02114112,0.05135305
1.23767E+18,6122,301,4,131,1292,6,258.2058046,64.15990869,23.83173,24.2415,22.67568,22.29206,21.84659,0.7952052,0.4055566,0.1540429,0.1606331,0.4987351
1.23767E+18,6122,301,4,131,1326,3,258.2699888,64.13433648,22.93082,23.55435,21.91783,21.69462,23.14352,0.5754001,0.3412961,0.1221847,0.1586706,1.022046
1.23767E+18,6122,301,4,131,1336,6,258.2832369,64.12792334,24.59587,23.57036,22.2184,21.28175,20.49096,1.005942,0.2509767,0.1053621,0.06823923,0.1720857
1.23767E+18,6122,301,4,131,1551,6,258.2182406,64.16460841,25.22621,23.73887,23.93329,22.47928,22.03098,0.8482913,0.2868949,0.3982008,0.1876004,0.5596356
1.23767E+18,6162,301,3,133,17,6,257.9878823,64.04940227,18.41879,16.66364,16.06678,15.87494,15.81734,0.01618449,0.003825336,0.00404842,0.004258645,0.006451699
1.23767E+18,6162,301,3,133,18,3,257.9828822,64.05042919,24.21236,23.82091,20.79735,19.87278,19.47983,1.167667,0.4154941,0.04516115,0.03241208,0.07789808
1.23767E+18,6162,301,3,133,19,3,257.9800699,64.05191607,23.79185,23.70038,22.65647,21.45081,21.31971,0.8616796,0.3368685,0.1955044,0.09966495,0.3258068
1.23767E+18,6162,301,3,133,20,3,257.9904777,64.05201435,24.07681,22.63778,21.91124,21.64838,21.40989,0.9778624,0.1380616,0.1011028,0.1172192,0.345358
1.23767E+18,6162,301,3,133,26,3,258.0277805,64.04038842,19.85105,17.79624,16.6603,16.17377,15.86092,0.07683288,0.006977096,0.004429605,0.004174802,0.009153604
1.23767E+18,6162,301,3,133,28,3,258.0252954,64.03791516,21.81648,19.91457,18.86098,18.37325,18.05093,0.2289334,0.01916769,0.01171008,0.01102308,0.02791808
1.23767E+18,6162,301,3,133,29,3,258.0176814,64.04524546,23.25919,24.18696,22.44454,21.34496,21.87462,0.6213965,0.5183576,0.1730386,0.09583933,0.5194946
1.23767E+18,6162,301,3,133,69,3,258.1059818,64.022114,19.61755,17.57909,16.65882,16.26594,15.9918,0.05088099,0.005511921,0.004071861,0.004047822,0.008382238
1.23767E+18,6162,301,3,133,90,3,258.0840246,64.02361785,21.47766,19.22639,18.09166,17.6964,17.45886,0.1699959,0.01187091,0.00713957,0.007075869,0.01764563
1.23767E+18,6162,301,3,133,98,3,258.0553752,64.03274781,21.69706,19.26782,18.27747,17.90275,17.74849,0.316011,0.01656186,0.0105676,0.01072187,0.03225799
1.23767E+18,6162,301,3,133,106,3,258.054387,64.03186085,23.54102,20.36147,19.45233,19.2443,18.93801,1.274137,0.03548947,0.02323883,0.02731722,0.07741807
1.23767E+18,6162,301,3,133,107,6,258.1027685,64.02267115,24.46182,22.79199,21.28715,20.72035,20.18595,0.9213567,0.1453554,0.05339169,0.04565809,0.1052913
1.23767E+18,6162,301,3,133,157,6,258.1697866,64.01743021,16.38539,14.86227,12.96152,12.62122,13.13215,0.007627884,0.004564013,0.002107052,0.001845744,0.006042115
1.23767E+18,6162,301,3,133,159,3,258.1810548,64.01884696,21.35549,19.60691,18.69406,18.27549,18.21479,0.1523679,0.01527403,0.01032813,0.01008694,0.03114208
1.23767E+18,6162,301,3,133,160,3,258.1757457,64.01647101,22.25101,25.11438,24.80202,24.3618,19.07477,0.225859,0.6973007,0.6999404,0.6617786,0.05208687
1.23767E+18,6162,301,3,133,231,6,258.2513786,64.03939626,16.65376,14.90637,14.24244,13.9927,13.88174,0.006983733,0.003036152,0.00343139,0.003743937,0.003980473
1.23767E+18,6162,301,3,133,232,3,258.2584579,64.0522971,17.98511,15.83024,14.83095,14.39797,14.0908,0.03141735,0.003212881,0.002435178,0.002401663,0.004510812
1.23767E+18,6162,301,3,133,233,6,258.2553378,64.048084,21.20081,19.10112,18.10116,17.63346,17.30267,0.1069479,0.01068555,0.007032262,0.006642505,0.01382514
1.23767E+18,6162,301,3,133,238,6,258.2533206,64.04281578,21.01015,19.74543,19.2772,19.079,19.12528,0.08727539,0.01450302,0.01259015,0.01386839,0.04614979
1.23767E+18,6162,301,3,133,240,3,258.2534905,64.04734101,20.97006,18.68525,18.35564,17.7972,17.56161,0.2535018,0.01717237,0.0183565,0.01494878,0.04249184
1.23767E+18,6162,301,3,133,241,6,258.2532936,64.03820511,24.38907,23.42913,21.29817,20.10649,19.75426,0.956811,0.2676473,0.0581135,0.0302582,0.08038125
1.23767E+18,6162,301,3,133,244,3,258.2581601,64.04153902,24.981,23.07976,21.20691,20.30047,20.00925,1.09139,0.2181904,0.06061382,0.04005855,0.1187579
1.23767E+18,6162,301,3,133,245,3,258.24691,64.04395798,23.41539,21.82557,20.62699,20.24601,20.43674,0.7443185,0.08148953,0.04027566,0.04089957,0.1826794
1.23767E+18,6162,301,3,133,252,6,258.2528892,64.03707728,25.85113,23.65352,22.83855,22.29848,22.26391,0.5297538,0.2851951,0.1925967,0.1675463,0.5014879
